,tweet,verified,created_at,location,favourites,retweets
2540,โดนไป 1 ที #popcat #popdog https://t.co/wnB90uI3f1,False,2021-08-15 17:09:38,"กรุงเทพมหานคร, ประเทศไทย",5,2
2541,"วันนี้กด POPCAT กันไปแล้วกี่ครั้ง
#popcat #popcatthailand https://t.co/1JUoyyaa9N",False,2021-08-15 17:09:55,,0,0
2542,"ขอบคุณค่ะ คุณ Eddie 

ป.ล. คุณ Eddie คือผู้พัฒนา Popcat

#popcat #ม็อบ15สิงหาคม https://t.co/uYzlA9w8QF",False,2021-08-15 17:10:02,BKK,2,1
2543,"เสร็จสิ้นภารกิจแล้ว ขอ 1 รูป ""ไอ้เหี้ย ไอ้พวก
น่ารังเกียจ""

#ม็อบ15สิงหา #popcat #ลูกนัทตาบอด https://t.co/A4ffSSdaZJ",False,2021-08-15 17:10:21,,13,21
2544,The way I'm contributing to my country more than the government ever will 🤡 #popcat https://t.co/Q3FJC8DriT,False,2021-08-15 17:10:27,2/4/15 • nb blocked ✨,0,0
2545,คือรู้สึกดีมากๆที่เห็นต่างชาติได้รับรู้ว่าประเทศไทยกำลังเกิดอะไรขึ้น และก็ขอบคุณที่ช่วยแชร์ข้อมูลตรงนี้ และขอบคุณกำ… https://t.co/y1OG6n4I6S,False,2021-08-15 17:10:28,,3,0
2546,"Thailand🤣🤣🤣🔥🔥🔥
#popcat https://t.co/4U58Q9qjpe",False,2021-08-15 17:10:33,,4,0
2547,gilaaaaaaa dedikasi thailand😭😂#popcat https://t.co/bbU7q6TpAc,False,2021-08-15 17:10:38,,11,4
2548,คือต่างชาติบอกว่าการที่ไทยใช้ #popcat บอกถึงปัญหาในประเทศ เป็นอะไรที่จีเนียสมาก 55555 แบบไทยแลนด์บ่ได้ล้อเล่นนะ มัน… https://t.co/PysHLhR2sz,False,2021-08-15 17:10:43,OORer•Storyteller,13,45
2549,My fingers are still okay 🤣 #popcat https://t.co/k58xVvB7ie,False,2021-08-15 17:10:43,Thailand,0,0
2550,นั่งกดจนนิ้วล็อค พึ่งรู้ว่าในโน๊ตบุ๊คทำสิ่งนี้ได้กดปุ่มลดเสียงค้างไว้มันจะขึ้นรัวๆๆๆเลย #popcat https://t.co/6bRP2M6J4t,False,2021-08-15 17:11:03,`¹⁴⁸⁵ exo ot9,3,1
2551,#popcat ไม่หลับไม่นอนเหมือนที่คนไต้หวันพูดกันจริงๆนั่นแหละ 🤣 https://t.co/mjgfNbu6XX,False,2021-08-15 17:11:11,,2,3
2552,"#popcat
เค้าเป็นใครมาเรียกร้องให้ประเทศกู คิดดูเอาเถอะ เริ่ดดดด
มาา กูสู้ตาย https://t.co/n9OYjNvZNz",False,2021-08-15 17:11:23,,0,1
2553,ไต้หวันคงคิด ไทยไม่หลับไม่นอนกันเหรอ  #popcat https://t.co/VSjDu0E75g,False,2021-08-15 17:11:25,,7,4
2554,ให้กดจนหมดล็อคดาวน์​ได้นะถ้าจะคุ้มค่าขนาดนี้​ 🥳🙏🏻 #popcat https://t.co/0baNv4SYar,False,2021-08-15 17:11:42,"เชียงใหม่, ประเทศไทย",1,1
2555,มาจ้า ไม่แพง มือ 2 ใส่เองทุกตัว บางตัวใส่แค่ครั้งเดียว #โล๊ะตู้ #popcat #ลูกนัทตาบอด https://t.co/vntguY78yi,False,2021-08-15 17:11:43,,5,2
2556,"กดแมวได้แชมป์โลก
แต่คุณภาพชีวิตเหมือนอยู่ในปรโลก
อันนี้ก็ไม่ไหวนะ #popcat",False,2021-08-15 17:11:56,"จ.นครศรีธรรมราช, ประเทศไทย",21,8
2557,Lesgooooooo! Tips fr popcat since i git nothing better to do #popcat #popcatmalaysia https://t.co/GB5GRwA4aR,False,2021-08-15 17:12:05,,0,0
2558,พน.เดี๋ยวมาต่อ 455555 #popcat https://t.co/v4C2dMwAWx,False,2021-08-15 17:12:05,,0,0
2559,5555555 ไม่หลับไม่นอน #popcat https://t.co/To80LKIg6Z,False,2021-08-15 17:12:11,,3,2
2560,ปวดนิ้วแล้วนะ ยังไงดี พอหรือไปต่อ #popcat,False,2021-08-15 17:12:49,,2,1
2561,คิดว่าคนไทยน่าจะเกิดจากความเคยชินในการแย่งกันลงทะเบียนต่างๆ และรู้กลวิธี(โกง)ในการแย่งชิงเพื่อให้ได้มา แต่นี่ก็เกม… https://t.co/6I0VT8NQ7k,False,2021-08-15 17:13:15,,1,4
2562,ไม่หลับไม่นอนเอาแต่กด popcat กันสินะสู้ๆ อย่าให้ประเทศอื่นนำเราได้ ศึกนี้ประเทศไทยต้องชนะครับ! (ชนะเรื่องอื่นไม่ได้… https://t.co/81m0Szl06E,False,2021-08-15 17:13:25,กทม.จ้า,1,1
2563,ทำยังไงให้น้องตาแดงคะ เรากดจนมือชา #popcat,False,2021-08-15 17:13:39,,0,0
2564,ใครเปงคนทำ นี่เล่นแปปเดียวเองง นิ้วจะล็อคเสยยย 🤣🤣 #popcat,False,2021-08-15 17:13:46,,0,0
2565,สลิ่มที่กดไปคือหน้าแห้งแล้วนะ อย่างน้อยๆก็ทำให้โลกมาสนใจปัญหาในไทยไม่มากก็น้อยแล้วแหละตอนนี้ #popcat #ม็อบ15สิงหาคม https://t.co/pE4PcY1D2A,False,2021-08-15 17:14:00,"Bangkok, Thailand",7294,20482
2566,"Demi Malaysia aku berjuang kan hahahahahaha
#popcat #popcatMalaysia https://t.co/QcaNNoWdvF",False,2021-08-15 17:14:04,,0,0
2567,กดแล้วลาออกไหมถ้ากดแล้วลาออกกูพร้อมมาก #popdog  #popcat https://t.co/OacCKnbJZB,False,2021-08-15 17:14:14,,13,12
2568,"#popdog 
#popcat https://t.co/em3QhWrmL9",False,2021-08-15 17:15:04,,24,27
2569,วันไนท์มิราเคิลหรอ5555555555 #popcat https://t.co/PNw884qo7z,False,2021-08-15 17:15:05,,2,1
2570,การเล่น #popcat บรรยากาศวันนี้มันน่ารักดีนะ แต่อีพวกโกงแล้วยังมาอวด ขายขี้หน้าคนอื่นเค้า,False,2021-08-15 17:15:09,Thailand,1,1
2571,#ม็อบ15สิงหาคม #popcat #popdog https://t.co/7hAljM3SKV,False,2021-08-15 17:15:10,,4,11
2572,"มึง แขนกุเริ่มมีอาการแล้ว ยานวดๆๆๆ
 #popcat",False,2021-08-15 17:15:11,อยู่ในปะเทดที่เหี้ย,0,0
2573,"❤️❤️
#popdog 
#popcat 
#popcatclick 
#popcatthailand https://t.co/lznqXOCsIc",False,2021-08-15 17:15:15,,4,1
2574,#popcat อย่างน้อยก็ไม่เสียแรงที่ทำเพื่อชาติว่ะ https://t.co/aMF23WD35I,False,2021-08-15 17:15:45,Bangkok,2,3
2575,เอ้อ นี่ เริ่ด #popcat https://t.co/z2g0dZJ3dp,False,2021-08-15 17:16:19,,1,2
2576,#popcat https://t.co/iRNlJPMGpe,False,2021-08-15 17:16:22,,1,1
2577,ตอนนี้มี #popcat #popdog ไม่ทราบว่า มี pop etoo ด้วยมั้ยคะ,False,2021-08-15 17:16:25,,6,2
2578,ร้านไหนใจดีใช้คะแนนในpopcat  แลกมาม่าสักห่อ มีไหม กดกันต่อไป #popcat,False,2021-08-15 17:16:27,,0,0
2579,อยากถามชาวไทยเราว่าไม่หลับไม่นอนกันแล้วใช่ไหมจ๊ะ🤣 #popcat,False,2021-08-15 17:16:51,,0,1
2580,ค้างเรยค่ะ อันนี้ 555555555555555 @BTS_twt #popcat https://t.co/vhNL4vzWdi,False,2021-08-15 17:16:52,,1,1
2581,ไม่มีแรงนิ้วไว้เขียนนส.พรุ่งนี้ เพราะกด #Popcat 55555555,False,2021-08-15 17:16:53,,0,0
2582,#popcat @RakeshRoshan_N 🐽🐷💯 https://t.co/bBaww9zV88 https://t.co/ctwPh68QBu,False,2021-08-15 17:16:56,🇮🇳,1,1
2583,คนไทยมักจะจริงจังกับเรื่องเล่น ๆ ใช่ค่ะ ฉันคือหนึ่งในนั้น555555 #popcat https://t.co/5k8DM8okLc,False,2021-08-15 17:17:36,ไม่ต้องพูดดด! 🤫,2,0
2584,มาสมัครเล่น #tiktok กัน ว่างๆเหงาๆเบื่อๆ กดลิ้งสมัครกันเลยจ้าา (อย่าลืมคัดลอกรหัสเชิญใส่ด้วยน้าาา)… https://t.co/cUnVgAxR1V,False,2021-08-15 17:17:43,,1,0
2585,"โอ๊ยๆๆ ชอบ🤣🤣🤣 #popcat 
https://t.co/MDAao8uk6E",False,2021-08-15 17:17:56,,1,0
2586,"ตื่นมาอีกทีไทยโดนแซงไปแล้ว555555555555555
#popcat",False,2021-08-15 17:18:02,,2,0
2587,ไต้หวันคือไม่แผ่ว5555 รอไทยนอนจริงๆด้วย #popcat https://t.co/icKiVKg8P9,False,2021-08-15 17:18:23,,5,10
2588,PPSไต้หวันคือแบบเหมือนจะเอาที่1คืน55555555  #popcat https://t.co/ChyBecRVZJ,False,2021-08-15 17:18:35,,8,13
2589,ไต้หวัน pps ติดสปีดแล้วววว อย่าเพิ่งนอน #popcat,False,2021-08-15 17:18:40,Thailand,4,2
2590,ในขนาดที่ประเทศไทยกำลังหลับ​ ไตหวันไปปลุกเพื่อนมากดละครับ​ อย่าไปยอม​ #popcat https://t.co/Fyos4Qezrk,False,2021-08-15 17:18:44,,0,0
2591,"My work place was locked down by the Gov again and again, so I stay home and can’t go out anywhere because the pand… https://t.co/1L6wywJpYp",False,2021-08-15 17:18:52,,0,2
2592,นุด เมื่อไหร่จะเลิกเล่น!!! #popcat https://t.co/AeJ66SAKBq,False,2021-08-15 17:18:53,,4,1
2593,🤍 #popcat https://t.co/UpOXTXyeN2,False,2021-08-15 17:18:54,ไม่ต้องพูดดด! 🤫,1,0
2594,เรากำลังโดนตีตื้นตามมา ชาวไต้หวันรวมพลกันแล้ววววว  #popcat https://t.co/utZhhGtD2f,False,2021-08-15 17:19:11,,12,9
2595,"มีโอกาศเสียแชมป์แน่
รอเราหลับหรอ พรุ่งนี้เจอกัน! 
#popcat https://t.co/DcnSJWGhRb",False,2021-08-15 17:19:21,,0,1
2596,"This program is very healing, so cute,omg😂💚 @bplannnnn
#popcat
#planrathavit 
#คนของแปลน https://t.co/WEMHXGUpwb",False,2021-08-15 17:19:32,Taiwan,8,0
2597,ไต้หวันมาว่ะทุกคน ใช้แผนไทยเลยจู่โจมตอนหลับ #popcat,False,2021-08-15 17:19:36,,1,0
2598,คิมจองอึนเผลอหรอวะ #popcat https://t.co/ktuRpFpKUl,False,2021-08-15 17:19:40,,1,0
2599,Saudi Arabia??? Flag gay??? Bullshit #popcat https://t.co/D9efc15d80,False,2021-08-15 17:20:28,Malaysia,0,0
2600,ชั้นว่าเขาจะเอาที่1คืนจริงแหละ55555555555 #popcat https://t.co/MikRmM7ejE,False,2021-08-15 17:20:41,,11,16
2601,"เบื่อแบบไม่อยากทำอะไร นอนเชยๆเเต่มันก็ไม่ใช่อ่ะ 
-คิดสั้น เคยคิดว่าจะลงมือทำคิดไว้อย่างดีเเต่ตอนนั้นมีเพื่อนเตือนส… https://t.co/qg6zlR6bc7",False,2021-08-15 17:20:48,,2,0
2602,เชื่อไหม เดี๋ยวต้องมี แพทย์เตือน เล่นpopcat เสี่ยงต่อการเป็นโรค…ว่าไป #popcat,False,2021-08-15 17:20:58,,0,0
2603,"คือเข้าใจแล้วที่บอกว่าถึงเราจะชนะ แต่ความจริงเราแพ้ประยุทธ์มาโดยตลอด 
แพ้ทุกอย่างมาโดยตลอด มันเป็นสิ่งเดียวที่เราชน… https://t.co/2U4wrs8Gou",False,2021-08-15 17:21:05,,16,37
2604,ไต้หวันมันมาแง้ววววว #popcat,False,2021-08-15 17:21:09,,1,0
2605,เจ้าเหมียวที่เรากดเล่นวันนี้แสดงอภินิหารแล้ว นี่ไงความสามัคคีของคนไทย การที่เราขึ้นเป็นที่ 1 ทำให้โลกเห็นเรามากขึ้น… https://t.co/wM5TnBXrjR,False,2021-08-15 17:21:14,,0,0
2606,ที่ไทยแผ่ว คือนอน หรือเน็ตหมด สู้ๆๆ กดต่อๆๆ สักพัก ขอนอนฝันหวยต่อ ต้องใช้เงินมาเติมเน็ต  #popcat,False,2021-08-15 17:21:19,,2,0
2607,กูรอป๊อปประยุทธิ์ #popdog #popcat https://t.co/PeWyNaSqFQ,False,2021-08-15 17:21:31,,5,7
2608,"😭
#WhatsHappeningInThailand #popdog #popcat #popcatthailand #popcatclick https://t.co/0fp4zxRKnu",False,2021-08-15 17:21:44,,4,0
2609,ไต้หวันมาแล้ว #popcat https://t.co/Lph0pjSmdc,False,2021-08-15 17:21:50,,3,4
2610,ตอนนี้ไต้หวันกำลังมาแรง ไทยตื่นมาอีกทีอาจโดนแซงก็ได้นะคะ อย่าประมาทค่ะ #popcat,False,2021-08-15 17:21:51,,0,2
